150.0,90.0,-480.0,180.0,0.0
150.0709540430733,84.81563104388624,-480.0,180.0,0.0
150.3082656723995,79.46640564522616,-480.0,180.0,0.0
150.78686480102388,73.9612866651143,-480.0,180.0,0.0
151.5814469884253,68.31464383542254,-480.0,180.0,0.0
152.76417464268172,62.54642176403641,-480.0,180.0,1.0
154.4021136699335,56.68186045747771,-480.0,180.0,1.0
156.55460322074083,50.75070089449872,-480.0,180.0,1.0
159.27080727954686,44.78589044977045,-480.0,180.0,1.0
162.58770672629402,38.821900886839245,-480.0,180.0,1.0
166.52874820204335,32.892857228186244,-480.0,180.0,1.0
171.1032766570651,27.030720355411688,-480.0,180.0,1.0
176.30676320247827,21.263753576724355,-480.0,180.0,1.0
182.12172888210065,15.615438273620413,-480.0,180.0,0.0
188.51918511469458,10.103909124124385,-480.0,180.0,0.0
195.4603768922631,4.741885335367556,-435.41199769382894,180.0,1.0
202.84908324381365,-0.4631082088298797,-389.2439455123699,-180.0,1.0
210.57433326321814,6.062350742738744,-423.7957546394706,180.0,1.0
218.74798415947492,0.754685764610258,-370.3291859407409,180.0,1.0
227.05328524619392,-4.3924779152988265,-386.4116423997149,-180.0,1.0
235.41559363214174,2.1962166196722706,-358.3787578861669,180.0,1.0
243.79875167236804,-3.0587379542490396,-352.74426188824793,-180.0,1.0
252.2124748902148,3.446447104334112,-339.89484534399446,180.0,1.0
258.567091487009,-24.256607345789888,-449.8993862265376,-180.0,1.0
265.0225096583068,-17.203210416902095,-380.4800931805898,-180.0,1.0
271.7556754013796,-10.37211499362678,-316.80868755230745,-180.0,1.0
278.6404654994855,-3.75241617681678,-259.29759369823824,-168.54565318066471,1.0
285.5621927816195,2.2981934585365025,-230.96830572767834,160.1945614825635,1.0
292.5008879791377,-2.4836998705109465,-210.66214120308106,-154.5186249637804,1.0
299.4590697889839,3.061398147954293,-191.6144707674581,149.266173125187,1.0
306.4431051250107,-1.407763602712862,-164.5566101981177,-141.34347759073438,1.0
313.4342662125388,3.6672778799829473,-150.27258038471652,137.6897928799014,1.0
320.4573696419788,-0.4601733768359111,-120.37697490616627,-128.81811493609558,1.0
327.4787109912546,4.171320005678552,-107.47643908454344,125.6413427427764,1.0
334.53594015317174,0.406691422121753,-79.08242319453797,117.26649564045573,1.0
341.59922705829,-3.0047940317557504,-61.565550587912085,-112.55661813036181,1.0
348.11745423087075,1.0888066560658842,-39.927663943321434,106.35570015010491,1.0
354.6004002670801,-2.0477571789165268,-21.107322856252964,-101.11065547910721,1.0
361.0353711446905,1.642788015695487,-1.641999658761364,95.63140152311531,1.0
367.39717054194426,-1.1679904620329182,17.265181291467954,-90.3252347454536,1.0
373.66155018103063,2.1448882672566754,36.58775466000476,84.8811412128193,1.0
379.8133799068969,-0.33540030969328427,53.216353920021334,-80.2846337972732,1.0
385.8229137843942,-171.85463894317223,323.2527969144696,6.530473038670721,0.0
391.39561740504496,-172.20417837401402,398.0433734532211,30.450434973529127,0.0
396.4522039253191,-173.37095737772668,467.90903736982193,52.80948812830991,0.0
400.9152634162609,-175.3092017647595,480.0,73.4494521789428,0.0
404.7669217829113,-177.96418771070844,480.0,92.38305951857535,0.0
407.9990735199699,178.72127059266026,480.0,-107.2313092151146,0.0
410.22691965742774,-177.88037602589677,480.0,116.2053142001746,0.0
411.83337158351566,178.0448012537534,480.0,-123.39977743000168,0.0
412.8356074503196,-178.0231730821524,480.0,127.7670360905455,0.0
413.22031305645504,177.51901543501947,480.0,-128.93393962571884,0.0
412.9962393251438,-178.368918929402,480.0,128.82397074871096,0.0
412.1578215174194,177.143749697427,480.0,-123.91455925478499,0.0
410.7075884004342,-178.9137475653653,480.0,119.31799056548948,0.0
408.64468584357945,176.92376871587928,480.0,-108.38649179856645,0.0
406.14647890119784,-179.6500496798272,480.0,99.91479455010744,0.0
403.2135120302417,176.84148739523746,480.0,-84.65470916281367,0.0
399.84565381732216,179.4813680539253,480.0,-71.9894480081906,0.0
396.048692515214,-178.3070486867192,472.8257094483368,54.44961525357985,0.0
391.8229159661696,179.69905999580473,417.4953514940825,-36.75281840724597,0.0
387.23824693653705,-179.2579324271388,353.62010502147973,16.298935481053718,0.0
382.3609305521128,-179.9779121094774,287.4378720630324,-4.886120798744628,0.0
377.2677781538472,-179.98974633239547,217.166937245459,-27.385450994642042,0.0
372.0423814418911,-179.2540004873792,144.5870573685117,-50.62198589844263,0.0
366.7749226342009,-177.7507499237904,71.65173538478649,-73.96231412536281,0.0
361.5614735814697,-175.48073560709935,0.4065713158626636,-96.74362189294237,0.0
356.50191025843276,-172.46565054936806,-67.11833032962511,-118.30900548599436,0.0
351.69572819314095,-168.74736372521465,-129.04219100512034,-138.05114430991148,0.0
347.2355621721589,-164.38588744672762,-183.7835394969572,-155.4609631980033,0.0
343.199002838374,-159.45598849174456,-230.20438131474822,-170.17410037496677,0.0
339.64010599841066,-154.0425435681236,-267.7189720229506,-180.0,0.0
336.58066598950086,-148.301666878543,-296.4615002489148,-180.0,0.0
334.0031976354595,-142.5527716340379,-317.50449305607157,-180.0,0.0
331.86260183457523,56.031007987715924,-186.79917596988662,153.0762259501452,0.0
329.8398823664565,51.450750994313694,-190.74007079944357,154.0311605485946,0.0
327.97674468870525,46.79564527215251,-192.49107033660337,154.28433158061478,0.0
326.3117163265308,42.09305758850343,-192.0103121044391,153.82795358512328,0.0
324.87842581410655,37.3719283551882,-189.34337265764069,152.68246942289744,1.0
323.70418671205726,32.66160912757178,-184.61826066738047,150.89466766473623,1.0
322.65205242841125,28.005498836198115,-178.79007996743735,148.76057365645266,1.0
321.7232626067211,23.41841268697749,-172.00284725889722,146.32820398738102,1.0
320.9154107350499,18.913475759765277,-164.41301747234644,143.64912745978128,0.0
320.2228125749606,14.501869614007205,-156.18107070751014,140.7757325487833,0.0
319.63700166697714,10.192695238302605,-147.4639853562505,137.75880857250866,0.0
319.1473004734493,166.90944708776755,-480.0,180.0,0.0
